TradeDate,Ticker,Open,High,Low,Close,MarketHoursVolume,CumulativePriceFactor,CumulativeVolumeFactor,AdjustmentFactor,AdjustmentReason,SecId
2019-01-31 00:00:00,MSFT,103.8,105.22,103.18,104.43,52095280,1.322673007307574,1.0,,,39827
2019-02-01 00:00:00,MSFT,103.91,104.1,102.35,102.78,33783894,1.322673007307574,1.0,,,39827
2019-02-04 00:00:00,MSFT,103.04,105.8,102.78,105.74,28496429,1.322673007307574,1.0,,,39827
2019-02-05 00:00:00,MSFT,106.1,107.27,105.96,107.22,25786664,1.322673007307574,1.0,,,39827
2019-02-06 00:00:00,MSFT,107.0,107.0,105.53,106.03,19549488,1.322673007307574,1.0,,,39827
2019-02-07 00:00:00,MSFT,105.16,105.59,104.29,105.27,26595120,1.322673007307574,1.0,,,39827
2019-02-08 00:00:00,MSFT,104.4,105.78,104.28,105.67,20494381,1.322673007307574,1.0,,,39827
2019-02-11 00:00:00,MSFT,106.03,106.58,104.97,105.25,17768317,1.322673007307574,1.0,,,39827
2019-02-12 00:00:00,MSFT,106.08,107.14,105.48,106.89,24189749,1.322673007307574,1.0,,,39827
2019-02-13 00:00:00,MSFT,107.49,107.78,106.71,106.81,16642006,1.322673007307574,1.0,,,39827
2019-02-14 00:00:00,MSFT,106.31,107.29,105.66,106.9,20286562,1.322673007307574,1.0,,,39827
2019-02-15 00:00:00,MSFT,107.9,108.3,107.37,108.22,25489301,1.322673007307574,1.0,,,39827
2019-02-19 00:00:00,MSFT,107.79,108.66,107.78,108.17,17358860,1.322673007307574,1.0,,,39827
2019-02-20 00:00:00,MSFT,107.84,107.94,106.29,107.15,20730516,1.3283217825685667,1.0,0.995747434593695,CashDiv,39827
2019-02-21 00:00:00,MSFT,106.93,109.48,106.87,109.41,28283319,1.3283217825685667,1.0,,,39827
2019-02-22 00:00:00,MSFT,110.0,111.2,109.82,110.97,26566209,1.3283217825685667,1.0,,,39827
2019-02-25 00:00:00,MSFT,111.62,112.18,111.26,111.59,22871068,1.3283217825685667,1.0,,,39827
2019-02-26 00:00:00,MSFT,111.17,113.24,111.18,112.36,20907988,1.3283217825685667,1.0,,,39827
2019-02-27 00:00:00,MSFT,111.69,112.36,110.88,112.17,20853516,1.3283217825685667,1.0,,,39827
2019-02-28 00:00:00,MSFT,112.04,112.88,111.73,112.03,25706145,1.3283217825685667,1.0,,,39827
